Label,Y,Ybin,Ypbin,y_prob,Filename
pituitary,3.0,1,1,0.9768989173356099,Tr-pi_0443.jpg
pituitary,3.0,1,1,0.9955270792643197,Tr-pi_1228.jpg
pituitary,3.0,1,1,1.0231214498345942,Tr-pi_1164.jpg
pituitary,3.0,1,1,1.023985337466651,Te-pi_0285.jpg
pituitary,3.0,1,1,0.9551435510494275,Te-pi_0230.jpg
pituitary,3.0,1,1,1.0505565698783026,Tr-pi_1272.jpg
pituitary,3.0,1,1,0.7835069024698307,Te-pi_0032.jpg
pituitary,3.0,1,1,1.1108398068736423,Tr-piTr_0009.jpg
pituitary,3.0,1,1,0.7836070421554289,Tr-pi_0704.jpg
pituitary,3.0,1,1,1.0308277045139354,Tr-pi_1286.jpg
pituitary,3.0,1,1,0.9430500225020106,Tr-pi_0024.jpg
pituitary,3.0,1,1,1.0212867435426873,Te-pi_0118.jpg
pituitary,3.0,1,1,0.926226345968596,Tr-pi_0712.jpg
pituitary,3.0,1,1,0.9490465475062395,Tr-pi_0317.jpg
pituitary,3.0,1,1,1.0222630317479982,Te-pi_0042.jpg
pituitary,3.0,1,1,0.9955997075558776,Tr-pi_0787.jpg
pituitary,3.0,1,1,0.8898848203475461,Tr-pi_0829.jpg
pituitary,3.0,1,1,1.029171291073747,Tr-pi_1435.jpg
pituitary,3.0,1,1,0.9947875516470546,Tr-pi_0389.jpg
pituitary,3.0,1,1,0.9496247886519871,Tr-pi_1076.jpg
pituitary,3.0,1,1,1.019730026284851,Te-pi_0238.jpg
pituitary,3.0,1,1,0.6760599272974429,Tr-pi_1013.jpg
pituitary,3.0,1,1,0.9011483438865598,Tr-pi_1181.jpg
pituitary,3.0,1,1,1.0026746812015983,Tr-pi_1255.jpg
pituitary,3.0,1,1,0.9912498190785887,Te-piTr_0007.jpg
pituitary,3.0,1,1,0.924254887012138,Tr-pi_0403.jpg
pituitary,3.0,1,1,0.8407838225860975,Tr-pi_0395.jpg
pituitary,3.0,1,1,0.91206346050417,Tr-pi_0204.jpg
pituitary,3.0,1,1,0.9481837603596309,Tr-pi_0582.jpg
pituitary,3.0,1,1,1.009223132920901,Tr-pi_0056.jpg
pituitary,3.0,1,1,0.9369846294899791,Tr-pi_1178.jpg
pituitary,3.0,1,1,1.059792475963672,Te-pi_0037.jpg
pituitary,3.0,1,1,0.921163832499544,Tr-pi_0468.jpg
pituitary,3.0,1,1,0.9904215992891265,Tr-pi_1344.jpg
pituitary,3.0,1,1,0.996440905088103,Tr-pi_1389.jpg
pituitary,3.0,1,1,0.9952812394590661,Tr-pi_1210.jpg
pituitary,3.0,1,1,0.9726251164641744,Tr-pi_1204.jpg
pituitary,3.0,1,1,0.9666240599160213,Tr-pi_1424.jpg
pituitary,3.0,1,1,0.9846968044290906,Tr-pi_0834.jpg
pituitary,3.0,1,1,1.0444969247925169,Te-pi_0196.jpg
pituitary,3.0,1,1,0.9926374779615239,Tr-pi_0284.jpg
pituitary,3.0,1,1,0.9659583825694635,Te-pi_0047.jpg
pituitary,3.0,1,1,1.0618545130552561,Te-pi_0228.jpg
pituitary,3.0,1,1,0.9410907934331326,Te-pi_0145.jpg
pituitary,3.0,1,1,0.9483583273625441,Tr-pi_0341.jpg
pituitary,3.0,1,1,1.0152368657261839,Te-pi_0023.jpg
pituitary,3.0,1,1,1.0476575924780829,Tr-pi_1251.jpg
pituitary,3.0,1,1,1.0364655162625522,Te-pi_0182.jpg
pituitary,3.0,1,1,1.0343146776066146,Tr-pi_0629.jpg
pituitary,3.0,1,1,1.0252909989154986,Te-pi_0124.jpg
pituitary,3.0,1,1,1.0138079310687327,Tr-pi_0283.jpg
pituitary,3.0,1,1,0.979175815543399,Tr-pi_0841.jpg
pituitary,3.0,1,1,0.9729184185307587,Tr-pi_1311.jpg
pituitary,3.0,1,1,0.9514595074278674,Te-pi_0103.jpg
pituitary,3.0,1,1,0.9590897922591138,Tr-pi_0277.jpg
pituitary,3.0,1,1,0.7549797007819278,Tr-pi_0199.jpg
pituitary,3.0,1,1,0.9522951874908271,Te-pi_0046.jpg
pituitary,3.0,1,1,1.0137901318905373,Tr-pi_1453.jpg
pituitary,3.0,1,1,1.0088508962694895,Tr-pi_0189.jpg
pituitary,3.0,1,1,1.0425824306753426,Tr-pi_0717.jpg
pituitary,3.0,1,1,0.9974878491247945,Tr-pi_0844.jpg
pituitary,3.0,1,1,1.0870198177560197,Tr-pi_0231.jpg
pituitary,3.0,1,1,1.0699310374209845,Tr-pi_0244.jpg
pituitary,3.0,1,1,1.0244806498108692,Te-pi_0010.jpg
pituitary,3.0,1,1,1.0070409180728648,Tr-pi_0977.jpg
pituitary,3.0,1,1,0.9693880814841298,Tr-pi_1364.jpg
pituitary,3.0,1,1,1.0610827799852993,Te-pi_0291.jpg
pituitary,3.0,1,1,1.0563277102226367,Tr-pi_1452.jpg
pituitary,3.0,1,1,1.0403682777409684,Tr-pi_0288.jpg
pituitary,3.0,1,1,1.0194050792751346,Tr-pi_0990.jpg
pituitary,3.0,1,1,1.0203829065804104,Tr-pi_1287.jpg
pituitary,3.0,1,1,1.001777554597536,Tr-pi_0952.jpg
pituitary,3.0,1,1,1.025342886079223,Tr-pi_1322.jpg
pituitary,3.0,1,1,0.9905818492787907,Tr-pi_0935.jpg
pituitary,3.0,1,1,0.9214912224117943,Tr-pi_0391.jpg
pituitary,3.0,1,1,0.9971902473296821,Tr-pi_0428.jpg
pituitary,3.0,1,1,0.8006848477553951,Tr-pi_0579.jpg
pituitary,3.0,1,1,1.0651523284221383,Te-pi_0027.jpg
pituitary,3.0,1,1,0.9725654281318756,Tr-pi_0928.jpg
pituitary,3.0,1,1,1.0076007144501438,Tr-pi_0178.jpg
pituitary,3.0,1,1,0.8516749004155355,Tr-pi_0567.jpg
pituitary,3.0,1,1,0.9843691566684882,Tr-pi_0040.jpg
pituitary,3.0,1,1,1.006532845458177,Tr-pi_0370.jpg
pituitary,3.0,1,1,0.9341027403715281,Tr-pi_0060.jpg
pituitary,3.0,1,1,1.006866964608721,Tr-pi_1213.jpg
pituitary,3.0,1,1,1.0002450832949825,Tr-pi_1006.jpg
pituitary,3.0,1,1,1.017669751488264,Tr-pi_1406.jpg
pituitary,3.0,1,1,1.004843767177749,Tr-pi_0348.jpg
pituitary,3.0,1,1,0.983724881522214,Tr-pi_1079.jpg
pituitary,3.0,1,1,1.0103704580830732,Tr-pi_1080.jpg
pituitary,3.0,1,1,0.8884402220211708,Tr-pi_1332.jpg
pituitary,3.0,1,1,0.9840448092076879,Te-pi_0293.jpg
pituitary,3.0,1,1,0.9983997110198856,Tr-pi_0921.jpg
pituitary,3.0,1,1,0.996210047445771,Tr-pi_0776.jpg
pituitary,3.0,1,1,0.9855342451947882,Tr-pi_1197.jpg
pituitary,3.0,1,1,0.9956317267948709,Tr-pi_0948.jpg
pituitary,3.0,1,1,1.0135613616323922,Tr-pi_0211.jpg
pituitary,3.0,1,1,0.9881402089314117,Tr-pi_0763.jpg
pituitary,3.0,1,1,1.0165988362520142,Tr-pi_0756.jpg
pituitary,3.0,1,1,1.0315482593195684,Te-pi_0280.jpg
pituitary,3.0,1,1,0.9409630306018375,Tr-pi_1036.jpg
pituitary,3.0,1,1,0.9481990630799628,Tr-pi_0083.jpg
pituitary,3.0,1,1,0.9766735704398191,Tr-pi_1139.jpg
pituitary,3.0,1,1,0.9439200111612597,Tr-pi_0090.jpg
pituitary,3.0,1,1,1.0311481287117916,Te-pi_0241.jpg
pituitary,3.0,1,1,1.0193548348853336,Tr-pi_0107.jpg
pituitary,3.0,1,1,0.9642461773958881,Tr-pi_0867.jpg
pituitary,3.0,1,1,1.0162226796516336,Te-pi_0105.jpg
pituitary,3.0,1,1,0.9972327096316854,Tr-pi_0791.jpg
pituitary,3.0,1,1,0.9969545445615954,Tr-pi_1029.jpg
pituitary,3.0,1,1,0.9591790445191779,Tr-pi_0217.jpg
pituitary,3.0,1,1,0.940600977621948,Tr-pi_1362.jpg
pituitary,3.0,1,1,0.9521661823611931,Tr-pi_0183.jpg
pituitary,3.0,1,1,0.903098538468303,Tr-pi_0082.jpg
pituitary,3.0,1,1,1.0332985231573477,Tr-pi_0597.jpg
pituitary,3.0,1,1,1.0181896758410458,Tr-pi_1017.jpg
pituitary,3.0,1,1,0.9743491047145189,Tr-pi_1426.jpg
pituitary,3.0,1,1,1.010625467638999,Tr-pi_0417.jpg
pituitary,3.0,1,1,1.0105897157462047,Tr-pi_1243.jpg
pituitary,3.0,1,1,1.0129264242208027,Tr-pi_0042.jpg
pituitary,3.0,1,1,1.0982998018318793,Te-pi_0217.jpg
pituitary,3.0,1,1,1.007505409291379,Te-pi_0207.jpg
pituitary,3.0,1,1,1.0227265551318097,Te-pi_0062.jpg
pituitary,3.0,1,1,1.0046315529539014,Tr-pi_1186.jpg
pituitary,3.0,1,1,1.0193389797808632,Tr-pi_1321.jpg
pituitary,3.0,1,1,0.9406993389106867,Te-piTr_0008.jpg
pituitary,3.0,1,1,0.8974744309909758,Tr-pi_0194.jpg
pituitary,3.0,1,1,0.9680644355079899,Te-pi_0022.jpg
pituitary,3.0,1,1,1.0045820699291645,Tr-pi_1294.jpg
pituitary,3.0,1,1,0.9372088020727439,Tr-pi_0772.jpg
pituitary,3.0,1,1,1.0266349718549324,Tr-piTr_0003.jpg
pituitary,3.0,1,1,0.9406914878028275,Tr-pi_0177.jpg
pituitary,3.0,1,1,1.0421266733274832,Tr-pi_0105.jpg
pituitary,3.0,1,1,1.0836254970684214,Tr-pi_1402.jpg
pituitary,3.0,1,1,1.0639651188038082,Tr-pi_0729.jpg
pituitary,3.0,1,1,1.0138285729922298,Tr-pi_0269.jpg
pituitary,3.0,1,1,0.9230069326092906,Tr-pi_0538.jpg
pituitary,3.0,1,1,0.9834461164456116,Tr-pi_0946.jpg
pituitary,3.0,1,1,0.9997175933121035,Tr-pi_1393.jpg
pituitary,3.0,1,1,1.132241243318296,Tr-pi_0555.jpg
pituitary,3.0,1,1,1.032950255519935,Tr-pi_0665.jpg
pituitary,3.0,1,1,0.9909410801700608,Tr-pi_0761.jpg
pituitary,3.0,1,1,0.6383286849877879,Tr-pi_0891.jpg
pituitary,3.0,1,1,0.8358117372842163,Te-pi_0159.jpg
pituitary,3.0,1,1,0.6452580252301131,Tr-pi_0890.jpg
pituitary,3.0,1,1,1.0554201963337946,Tr-pi_0310.jpg
pituitary,3.0,1,1,1.0764710861842215,Tr-pi_0496.jpg
pituitary,3.0,1,1,0.9705490235101256,Tr-pi_1328.jpg
pituitary,3.0,1,1,1.0009517401080181,Tr-pi_0796.jpg
pituitary,3.0,1,1,1.0418217058377428,Tr-pi_0949.jpg
pituitary,3.0,1,1,1.0209103911873838,Tr-pi_0072.jpg
pituitary,3.0,1,1,0.712977605120171,Tr-pi_0889.jpg
pituitary,3.0,1,1,1.0090561054598581,Tr-pi_0835.jpg
pituitary,3.0,1,1,1.0504350652318122,Tr-pi_0062.jpg
pituitary,3.0,1,1,1.0222811650939687,Te-pi_0128.jpg
pituitary,3.0,1,1,0.9578973660357814,Tr-pi_0336.jpg
pituitary,3.0,1,1,0.9512972535746146,Tr-pi_0931.jpg
pituitary,3.0,1,1,1.0582613859641306,Te-pi_0078.jpg
pituitary,3.0,1,1,0.8691793390910338,Te-pi_0089.jpg
pituitary,3.0,1,1,0.8771876867509625,Tr-pi_0190.jpg
pituitary,3.0,1,1,0.9835580261859218,Tr-pi_1297.jpg
pituitary,3.0,1,1,0.9883253166351804,Tr-pi_0901.jpg
pituitary,3.0,1,1,0.9990328551531557,Tr-pi_0608.jpg
pituitary,3.0,1,1,0.9724476424190089,Tr-pi_0050.jpg
pituitary,3.0,1,1,0.9954768512781323,Tr-pi_0487.jpg
pituitary,3.0,1,1,1.1377445733582363,Tr-pi_1234.jpg
pituitary,3.0,1,1,1.0170764579149119,Te-pi_0216.jpg
pituitary,3.0,1,1,1.007549960014124,Te-pi_0137.jpg
pituitary,3.0,1,1,0.9914710908295757,Tr-pi_0554.jpg
pituitary,3.0,1,1,1.0119727808901835,Tr-pi_0766.jpg
pituitary,3.0,1,1,0.7188842733019115,Tr-pi_0892.jpg
pituitary,3.0,1,1,0.7150298583116291,Tr-pi_1031.jpg
pituitary,3.0,1,1,1.014538428682644,Te-pi_0154.jpg
pituitary,3.0,1,1,0.9631223547210936,Tr-pi_0673.jpg
pituitary,3.0,1,1,0.9800477332590325,Te-pi_0051.jpg
pituitary,3.0,1,1,1.0788915568955229,Tr-pi_1052.jpg
pituitary,3.0,1,1,1.0080103939489207,Tr-pi_1159.jpg
pituitary,3.0,1,1,1.0471438471410388,Tr-pi_0368.jpg
pituitary,3.0,1,1,1.0288762912035263,Tr-pi_1096.jpg
pituitary,3.0,1,1,1.0429908311960328,Tr-pi_0745.jpg
pituitary,3.0,1,1,1.0219233692889673,Tr-pi_0628.jpg
pituitary,3.0,1,1,0.9895362499006152,Tr-pi_0783.jpg
pituitary,3.0,1,1,1.0313971367873858,Tr-pi_0969.jpg
pituitary,3.0,1,1,0.9970189096714279,Tr-pi_0811.jpg
pituitary,3.0,1,1,1.0497701223279863,Te-pi_0176.jpg
pituitary,3.0,1,1,0.9773786117425329,Te-piTr_0003.jpg
pituitary,3.0,1,1,0.9816162969246703,Tr-pi_0785.jpg
pituitary,3.0,1,1,0.9756898659717773,Tr-pi_0251.jpg
pituitary,3.0,1,1,0.9783783510292468,Tr-pi_1252.jpg
pituitary,3.0,1,1,1.0424066110278867,Tr-pi_1276.jpg
pituitary,3.0,1,1,1.0170247309563076,Tr-pi_1303.jpg
pituitary,3.0,1,1,1.0293172404638566,Tr-pi_1351.jpg
pituitary,3.0,1,1,0.9447104238353591,Tr-pi_0387.jpg
pituitary,3.0,1,1,0.9686395910457484,Tr-pi_1281.jpg
pituitary,3.0,1,1,0.9284078942423346,Tr-pi_0724.jpg
pituitary,3.0,1,1,0.9865975623970601,Tr-pi_0874.jpg
pituitary,3.0,1,1,0.9838230882150502,Tr-pi_1366.jpg
pituitary,3.0,1,1,0.9390886373525483,Te-pi_0187.jpg
pituitary,3.0,1,1,0.9843823204662397,Tr-pi_1247.jpg
pituitary,3.0,1,1,1.0072701705766753,Tr-pi_0503.jpg
pituitary,3.0,1,1,0.9562577475907543,Tr-pi_0149.jpg
pituitary,3.0,1,1,0.9772528992183627,Tr-pi_1244.jpg
pituitary,3.0,1,1,0.9451151289173042,Tr-pi_0734.jpg
pituitary,3.0,1,1,0.9195969767896084,Te-pi_0199.jpg
pituitary,3.0,1,1,0.9072962168636283,Tr-pi_0120.jpg
pituitary,3.0,1,1,0.9346381313425318,Tr-pi_0179.jpg
pituitary,3.0,1,1,1.107579936123547,Tr-pi_0627.jpg
pituitary,3.0,1,1,0.9789705811190291,Tr-pi_0775.jpg
pituitary,3.0,1,1,0.9988857225287301,Tr-pi_0248.jpg
pituitary,3.0,1,1,1.0211784924824012,Tr-pi_1314.jpg
pituitary,3.0,1,1,0.9617173335876618,Tr-pi_0357.jpg
pituitary,3.0,1,1,1.0032568860037023,Tr-pi_1387.jpg
pituitary,3.0,1,1,0.8701148623985762,Tr-pi_0132.jpg
pituitary,3.0,1,1,1.0317809945551373,Te-pi_0220.jpg
pituitary,3.0,1,1,0.9830503362586794,Tr-pi_0733.jpg
pituitary,3.0,1,1,0.9376443160036679,Tr-pi_1046.jpg
pituitary,3.0,1,1,1.0363748362387695,Tr-pi_1217.jpg
pituitary,3.0,1,1,1.0076656675019657,Tr-pi_0852.jpg
pituitary,3.0,1,1,1.050095939903643,Tr-pi_0110.jpg
pituitary,3.0,1,1,1.0004989558284016,Tr-pi_0266.jpg
pituitary,3.0,1,1,0.9679240010855339,Tr-pi_0281.jpg
pituitary,3.0,1,1,0.9100267394221679,Tr-pi_0826.jpg
pituitary,3.0,1,1,0.9755451679274706,Tr-pi_0479.jpg
pituitary,3.0,1,1,1.0019166128446144,Tr-pi_0430.jpg
pituitary,3.0,1,1,1.0810913582690005,Tr-pi_0028.jpg
pituitary,3.0,1,1,1.0218608620502474,Te-pi_0162.jpg
pituitary,3.0,1,1,1.0396086009788552,Tr-pi_1141.jpg
pituitary,3.0,1,1,0.9820787613956102,Tr-pi_0847.jpg
pituitary,3.0,1,1,0.9887421646737522,Tr-pi_1405.jpg
pituitary,3.0,1,1,1.0321727025651173,Tr-pi_1353.jpg
pituitary,3.0,1,1,1.0051122267294437,Tr-pi_0144.jpg
pituitary,3.0,1,1,1.0570906582190827,Te-pi_0232.jpg
pituitary,3.0,1,1,0.9189413439031751,Tr-pi_1149.jpg
pituitary,3.0,1,1,0.983534106437929,Te-pi_0136.jpg
pituitary,3.0,1,1,0.9744926534100161,Tr-pi_0937.jpg
pituitary,3.0,1,1,1.0144304835374438,Tr-pi_1398.jpg
pituitary,3.0,1,1,0.9378795539529872,Te-pi_0060.jpg
pituitary,3.0,1,1,0.9794828052278776,Tr-pi_0471.jpg
pituitary,3.0,1,1,1.0105183126339485,Tr-pi_1296.jpg
pituitary,3.0,1,1,0.9932702790919439,Tr-pi_0514.jpg
pituitary,3.0,1,1,1.0374079458626566,Tr-pi_0286.jpg
pituitary,3.0,1,1,1.0336459048996494,Tr-pi_1358.jpg
pituitary,3.0,1,1,0.6361042278029161,Tr-pi_0522.jpg
pituitary,3.0,1,1,1.0015889165434957,Tr-pi_1109.jpg
pituitary,3.0,1,1,0.9896751752643421,Tr-pi_0668.jpg
pituitary,3.0,1,1,0.9443600069115108,Tr-pi_0195.jpg
pituitary,3.0,1,1,1.0110052405973735,Tr-pi_0080.jpg
pituitary,3.0,1,1,0.992654474406816,Tr-pi_0078.jpg
pituitary,3.0,1,1,0.9951352579627168,Te-pi_0289.jpg
pituitary,3.0,1,1,1.0328334820596095,Te-piTr_0005.jpg
pituitary,3.0,1,1,0.9634924471051377,Tr-pi_0781.jpg
pituitary,3.0,1,1,0.932993302278028,Tr-pi_0998.jpg
pituitary,3.0,1,1,0.9121168167899129,Tr-pi_0046.jpg
pituitary,3.0,1,1,0.9743027657679827,Tr-pi_1361.jpg
pituitary,3.0,1,1,1.056550558224666,Tr-pi_1431.jpg
pituitary,3.0,1,1,0.9977991331096147,Tr-pi_0543.jpg
pituitary,3.0,1,1,1.0096081336097968,Te-pi_0239.jpg
pituitary,3.0,1,1,1.017618962232523,Tr-pi_0919.jpg
pituitary,3.0,1,1,1.019104779705889,Tr-pi_1040.jpg
pituitary,3.0,1,1,0.9698715740267057,Te-pi_0075.jpg
pituitary,3.0,1,1,0.9813222703609018,Tr-pi_0959.jpg
pituitary,3.0,1,1,0.9615754176165198,Tr-pi_1135.jpg
pituitary,3.0,1,1,0.8710760204624033,Tr-pi_0196.jpg
pituitary,3.0,1,1,0.9603917981728464,Tr-pi_1363.jpg
pituitary,3.0,1,1,0.9688220996978948,Tr-pi_0909.jpg
pituitary,3.0,1,1,0.9716130469736695,Tr-pi_0280.jpg
pituitary,3.0,1,1,0.9487625573866052,Tr-pi_0130.jpg
pituitary,3.0,1,1,1.0336848442244722,Tr-pi_0635.jpg
pituitary,3.0,1,1,1.0118385538228791,Tr-pi_1340.jpg
pituitary,3.0,1,1,0.9417684765031769,Te-pi_0090.jpg
pituitary,3.0,1,1,0.9541167792630588,Tr-pi_0382.jpg
pituitary,3.0,1,1,0.9047249464392959,Tr-piTr_0002.jpg
pituitary,3.0,1,1,0.6636373440768778,Tr-pi_0888.jpg
pituitary,3.0,1,1,0.9508689173278171,Tr-pi_0688.jpg
pituitary,3.0,1,1,0.9059374714239623,Tr-pi_0581.jpg
pituitary,3.0,1,1,0.9027688824750754,Tr-pi_0653.jpg
pituitary,3.0,1,1,1.000343310771009,Tr-pi_0490.jpg
pituitary,3.0,1,1,1.0185540533708426,Tr-pi_1430.jpg
pituitary,3.0,1,1,0.9062968922654294,Tr-pi_1010.jpg
pituitary,3.0,1,1,0.8649905329336915,Tr-pi_1203.jpg
pituitary,3.0,1,1,0.9412542803852147,Tr-pi_1397.jpg
pituitary,3.0,1,1,0.947647672964343,Tr-pi_0059.jpg
pituitary,3.0,1,1,0.9426595415792935,Tr-pi_1274.jpg
pituitary,3.0,1,1,1.0231530135326046,Tr-pi_0993.jpg
pituitary,3.0,1,1,1.0240812418385992,Te-pi_0161.jpg
pituitary,3.0,1,1,1.0071438843162481,Tr-pi_1058.jpg
pituitary,3.0,1,1,0.9611826755928129,Tr-pi_1242.jpg
pituitary,3.0,1,1,1.005854629259102,Te-pi_0080.jpg
pituitary,3.0,1,1,1.0867785996897081,Tr-pi_0418.jpg
pituitary,3.0,1,1,1.051927337231137,Tr-pi_0486.jpg
pituitary,3.0,1,1,0.9623863822792696,Tr-pi_1063.jpg
pituitary,3.0,1,1,1.0011120968433296,Tr-pi_1384.jpg
pituitary,3.0,1,1,0.9811342193900788,Te-pi_0123.jpg
pituitary,3.0,1,1,1.0495724367840316,Te-pi_0181.jpg
pituitary,3.0,1,1,0.9280484862195163,Tr-pi_0379.jpg
pituitary,3.0,1,1,1.0520641917440314,Tr-pi_0806.jpg
pituitary,3.0,1,1,0.9269665574170203,Te-pi_0025.jpg
pituitary,3.0,1,1,0.9945243530874149,Tr-pi_1378.jpg
pituitary,3.0,1,1,0.9349428338777798,Tr-pi_0469.jpg
pituitary,3.0,1,1,0.9932634493814716,Tr-pi_0436.jpg
pituitary,3.0,1,1,1.0026314888256513,Tr-pi_0918.jpg
pituitary,3.0,1,1,1.0419379471114063,Tr-pi_1280.jpg
pituitary,3.0,1,1,1.0225881758914792,Tr-pi_0944.jpg
pituitary,3.0,1,1,0.9965351580872096,Tr-pi_1416.jpg
pituitary,3.0,1,1,1.0009249708319012,Tr-pi_1437.jpg
pituitary,3.0,1,1,0.9681852042167975,Tr-pi_0321.jpg
pituitary,3.0,1,1,1.01641195438169,Tr-pi_0270.jpg
pituitary,3.0,1,1,0.9894650527385378,Tr-pi_1345.jpg
pituitary,3.0,1,1,1.016735979649942,Tr-pi_0559.jpg
pituitary,3.0,1,1,0.9526071836114738,Tr-pi_1262.jpg
pituitary,3.0,1,1,1.0003264637944598,Tr-pi_0410.jpg
pituitary,3.0,1,1,0.9928498110547909,Tr-pi_1420.jpg
pituitary,3.0,1,1,0.9836691027541035,Tr-pi_1298.jpg
pituitary,3.0,1,1,1.0229063557888027,Tr-pi_1337.jpg
pituitary,3.0,1,1,1.0167238530007299,Tr-pi_0833.jpg
pituitary,3.0,1,1,0.9670373879802964,Tr-pi_1293.jpg
pituitary,3.0,1,1,1.0118777087210462,Tr-pi_1201.jpg
pituitary,3.0,1,1,1.0392760510802894,Te-pi_0151.jpg
pituitary,3.0,1,1,0.966271347999653,Tr-pi_0279.jpg
pituitary,3.0,1,1,0.9849437092221555,Tr-pi_0830.jpg
pituitary,3.0,1,1,1.0221185276425595,Tr-piTr_0001.jpg
pituitary,3.0,1,1,1.0097112580120886,Te-pi_0288.jpg
pituitary,3.0,1,1,1.025640818111946,Tr-pi_0906.jpg
pituitary,3.0,1,1,1.0439749842601802,Tr-pi_0560.jpg
pituitary,3.0,1,1,0.7977437250147817,Tr-pi_1042.jpg
pituitary,3.0,1,1,0.932901132637933,Tr-pi_1043.jpg
pituitary,3.0,1,1,0.9231485531423637,Tr-pi_0390.jpg
pituitary,3.0,1,1,1.0609006965035164,Tr-pi_0664.jpg
pituitary,3.0,1,1,1.0125306477435017,Tr-pi_0732.jpg
pituitary,3.0,1,1,0.9962675782204481,Tr-pi_0508.jpg
pituitary,3.0,1,1,0.9354092039950468,Te-pi_0071.jpg
pituitary,3.0,1,1,1.039014218942796,Tr-pi_1381.jpg
pituitary,3.0,1,1,0.9991957917683496,Te-pi_0031.jpg
pituitary,3.0,1,1,1.0189123004621679,Tr-pi_1256.jpg
pituitary,3.0,1,1,1.0009634078671417,Tr-pi_0152.jpg
pituitary,3.0,1,1,1.0228398762486735,Te-pi_0284.jpg
pituitary,3.0,1,1,0.900387643649363,Tr-pi_0616.jpg
pituitary,3.0,1,1,1.0172352204477115,Tr-pi_0856.jpg
pituitary,3.0,1,1,0.9567985391361252,Tr-pi_1112.jpg
pituitary,3.0,1,1,1.0292096955552918,Te-pi_0011.jpg
pituitary,3.0,1,1,0.8680044113134815,Tr-pi_1066.jpg
pituitary,3.0,1,1,1.0372050721491313,Tr-pi_1395.jpg
pituitary,3.0,1,1,0.9371687534279086,Tr-pi_0705.jpg
pituitary,3.0,1,1,1.0198434638179732,Tr-pi_0449.jpg
pituitary,3.0,1,1,1.0051534216411775,Tr-pi_0813.jpg
pituitary,3.0,1,1,0.8576018414444733,Tr-pi_0667.jpg
pituitary,3.0,1,1,1.0123773411386467,Tr-pi_0840.jpg
