Label,Y,Ybin,Ypbin,y_prob,Filename
pituitary,3.0,1,1,0.9722062007719543,Tr-pi_0284.jpg
pituitary,3.0,1,1,0.9735520881288819,Te-pi_0047.jpg
pituitary,3.0,1,1,0.9828637597353527,Te-pi_0228.jpg
pituitary,3.0,1,1,0.9745355691558469,Te-pi_0145.jpg
pituitary,3.0,1,1,0.9849329528161115,Tr-pi_0341.jpg
pituitary,3.0,1,1,0.9999997292916075,Te-pi_0023.jpg
pituitary,3.0,1,1,0.9717454309447814,Tr-pi_1251.jpg
pituitary,3.0,1,1,0.9879158642344013,Te-pi_0182.jpg
pituitary,3.0,1,1,0.9873062624956003,Tr-pi_0629.jpg
pituitary,3.0,1,1,0.967691809140129,Te-pi_0124.jpg
pituitary,3.0,1,1,0.9831720078641567,Tr-pi_0283.jpg
pituitary,3.0,1,1,0.9599889451852567,Tr-pi_0841.jpg
pituitary,3.0,1,1,0.9826760773670727,Tr-pi_1311.jpg
pituitary,3.0,1,1,0.9761146618214466,Te-pi_0103.jpg
pituitary,3.0,1,1,0.9821770257208563,Tr-pi_0277.jpg
pituitary,3.0,1,1,0.9796968737023427,Tr-pi_0199.jpg
pituitary,3.0,1,1,0.9815737673384245,Te-pi_0046.jpg
pituitary,3.0,1,1,0.9718923859443487,Tr-pi_1453.jpg
pituitary,3.0,1,1,0.940736478654893,Tr-pi_0189.jpg
pituitary,3.0,1,1,0.9960121559261482,Tr-pi_0717.jpg
pituitary,3.0,1,1,0.9807527011681982,Tr-pi_0844.jpg
pituitary,3.0,1,1,0.9954439211712072,Tr-pi_0231.jpg
pituitary,3.0,1,1,0.9774973874144203,Tr-pi_0244.jpg
pituitary,3.0,1,1,0.9999999156933869,Te-pi_0010.jpg
pituitary,3.0,1,1,0.9678678949767818,Tr-pi_0977.jpg
pituitary,3.0,1,1,0.9740344810959893,Tr-pi_1364.jpg
pituitary,3.0,1,1,0.9716675700846407,Te-pi_0291.jpg
pituitary,3.0,1,1,0.9682287279257009,Tr-pi_1452.jpg
pituitary,3.0,1,1,0.9719765953078213,Tr-pi_0288.jpg
pituitary,3.0,1,1,0.9999998926625776,Tr-pi_0990.jpg
pituitary,3.0,1,1,0.9650172315824098,Tr-pi_1287.jpg
pituitary,3.0,1,1,0.9772560421693748,Tr-pi_0952.jpg
pituitary,3.0,1,1,0.9738396597466918,Tr-pi_1322.jpg
pituitary,3.0,1,1,0.992894158522911,Tr-pi_0935.jpg
pituitary,3.0,1,1,0.9845370512329672,Tr-pi_0391.jpg
pituitary,3.0,1,1,0.9769587768353956,Tr-pi_0428.jpg
pituitary,3.0,1,1,0.9818239751522717,Tr-pi_0579.jpg
pituitary,3.0,1,1,0.9866824539124313,Te-pi_0027.jpg
pituitary,3.0,1,1,0.9844512478368054,Tr-pi_0928.jpg
pituitary,3.0,1,1,0.936823332670484,Tr-pi_0178.jpg
pituitary,3.0,1,1,0.9844765927976191,Tr-pi_0567.jpg
pituitary,3.0,1,1,0.9677165189467957,Tr-pi_0040.jpg
pituitary,3.0,1,1,0.9925298992205237,Tr-pi_0370.jpg
pituitary,3.0,1,1,0.9731646057907296,Tr-pi_0060.jpg
pituitary,3.0,1,1,0.9810099928282531,Tr-pi_1213.jpg
pituitary,3.0,1,1,0.9910845691384386,Tr-pi_1006.jpg
pituitary,3.0,1,1,0.9733441142504046,Tr-pi_1406.jpg
pituitary,3.0,1,1,0.9911548267739446,Tr-pi_0348.jpg
pituitary,3.0,1,1,0.9971893474022944,Tr-pi_1079.jpg
pituitary,3.0,1,1,0.9722950457515552,Tr-pi_1080.jpg
pituitary,3.0,1,1,0.9665139844490377,Tr-pi_1332.jpg
pituitary,3.0,1,1,0.9764877691868739,Te-pi_0293.jpg
pituitary,3.0,1,1,0.9719835896749435,Tr-pi_0921.jpg
pituitary,3.0,1,1,0.9729071811722134,Tr-pi_0776.jpg
pituitary,3.0,1,1,0.9711549675319676,Tr-pi_1197.jpg
pituitary,3.0,1,1,0.9720810639590941,Tr-pi_0948.jpg
pituitary,3.0,1,1,0.9759322884039929,Tr-pi_0211.jpg
pituitary,3.0,1,1,0.9701979119342151,Tr-pi_0763.jpg
pituitary,3.0,1,1,0.9836680236823641,Tr-pi_0756.jpg
pituitary,3.0,1,1,0.9763980846571385,Te-pi_0280.jpg
pituitary,3.0,1,1,0.9919731010153546,Tr-pi_1036.jpg
pituitary,3.0,1,1,0.9931820585722262,Tr-pi_0083.jpg
pituitary,3.0,1,1,0.9726620203299023,Tr-pi_1139.jpg
pituitary,3.0,1,1,0.9785526677402117,Tr-pi_0090.jpg
pituitary,3.0,1,1,0.9730073228714323,Te-pi_0241.jpg
pituitary,3.0,1,1,0.9843045640460181,Tr-pi_0107.jpg
pituitary,3.0,1,1,0.979247751768163,Tr-pi_0867.jpg
pituitary,3.0,1,1,0.9651684777445884,Te-pi_0105.jpg
pituitary,3.0,1,1,0.9757723570603966,Tr-pi_0791.jpg
pituitary,3.0,1,1,0.9932766591586706,Tr-pi_1029.jpg
pituitary,3.0,1,1,0.9818781773058882,Tr-pi_0217.jpg
pituitary,3.0,1,1,0.9715302161923669,Tr-pi_1362.jpg
pituitary,3.0,1,1,0.9955002218628054,Tr-pi_0183.jpg
pituitary,3.0,1,1,0.9948892580399226,Tr-pi_0082.jpg
pituitary,3.0,1,1,0.9811726842122183,Tr-pi_0597.jpg
pituitary,3.0,1,1,0.99999990435371,Tr-pi_1017.jpg
pituitary,3.0,1,1,0.9810794138757346,Tr-pi_1426.jpg
pituitary,3.0,1,1,0.9655489025990514,Tr-pi_0417.jpg
pituitary,3.0,1,1,0.9775037147280269,Tr-pi_1243.jpg
pituitary,3.0,1,1,0.9739725525184446,Tr-pi_0042.jpg
pituitary,3.0,1,1,0.9680982848460501,Te-pi_0217.jpg
pituitary,3.0,1,1,0.9801199751683302,Te-pi_0207.jpg
pituitary,3.0,1,1,0.9967714604591988,Te-pi_0062.jpg
pituitary,3.0,1,1,0.9710421491141171,Tr-pi_1186.jpg
pituitary,3.0,1,1,0.9653828498812468,Tr-pi_1321.jpg
pituitary,3.0,1,1,0.9911276837501382,Te-piTr_0008.jpg
pituitary,3.0,1,1,0.9674604899552027,Tr-pi_0194.jpg
pituitary,3.0,1,1,0.9999885643369951,Te-pi_0022.jpg
pituitary,3.0,1,1,0.9774487493319443,Tr-pi_1294.jpg
pituitary,3.0,1,1,0.9708488842886871,Tr-pi_0772.jpg
pituitary,3.0,1,1,0.9688910601400097,Tr-piTr_0003.jpg
pituitary,3.0,1,1,0.9859562957086595,Tr-pi_0177.jpg
pituitary,3.0,1,1,0.9888214179253126,Tr-pi_0105.jpg
pituitary,3.0,1,1,0.9558785768563988,Tr-pi_1402.jpg
pituitary,3.0,1,1,0.9579593654094238,Tr-pi_0729.jpg
pituitary,3.0,1,1,0.9657657077814206,Tr-pi_0269.jpg
pituitary,3.0,1,1,0.9834035284529132,Tr-pi_0538.jpg
pituitary,3.0,1,1,0.9999977802439634,Tr-pi_0946.jpg
pituitary,3.0,1,1,0.9747189666443005,Tr-pi_1393.jpg
pituitary,3.0,1,1,0.9999981431339124,Tr-pi_0555.jpg
pituitary,3.0,1,1,0.9999999782764015,Tr-pi_0665.jpg
pituitary,3.0,1,1,0.9715757744115854,Tr-pi_0761.jpg
pituitary,3.0,1,1,0.9943368058422447,Tr-pi_0891.jpg
pituitary,3.0,1,1,0.9926854837599828,Te-pi_0159.jpg
pituitary,3.0,1,1,0.9999960924126573,Tr-pi_0890.jpg
pituitary,3.0,1,1,0.9793363123555839,Tr-pi_0310.jpg
pituitary,3.0,1,1,0.974134054337638,Tr-pi_0496.jpg
pituitary,3.0,1,1,0.9804283082919687,Tr-pi_1328.jpg
pituitary,3.0,1,1,0.9752115164946069,Tr-pi_0796.jpg
pituitary,3.0,1,1,0.9883282244102286,Tr-pi_0949.jpg
pituitary,3.0,1,1,0.9812742854059802,Tr-pi_0072.jpg
pituitary,3.0,1,1,0.9999828282968705,Tr-pi_0889.jpg
pituitary,3.0,1,1,0.9760764181206718,Tr-pi_0835.jpg
pituitary,3.0,1,1,0.9868970080516726,Tr-pi_0062.jpg
pituitary,3.0,1,1,0.9999902822947467,Te-pi_0128.jpg
pituitary,3.0,1,1,0.9828654066082254,Tr-pi_0336.jpg
pituitary,3.0,1,1,0.9815577000560742,Tr-pi_0931.jpg
pituitary,3.0,1,1,0.9999862354685727,Te-pi_0078.jpg
pituitary,3.0,1,1,0.9799898364596591,Te-pi_0089.jpg
pituitary,3.0,1,1,0.9781733466691855,Tr-pi_0190.jpg
pituitary,3.0,1,1,0.9780744327723976,Tr-pi_1297.jpg
pituitary,3.0,1,1,0.976599978931077,Tr-pi_0901.jpg
pituitary,3.0,1,1,0.9864050952415959,Tr-pi_0608.jpg
pituitary,3.0,1,1,0.9906002537370674,Tr-pi_0050.jpg
pituitary,3.0,1,1,0.9971603189656745,Tr-pi_0487.jpg
pituitary,3.0,1,1,0.979403215136391,Tr-pi_1234.jpg
pituitary,3.0,1,1,0.9730471681241395,Te-pi_0216.jpg
pituitary,3.0,1,1,0.9804219484320807,Te-pi_0137.jpg
pituitary,3.0,1,1,0.9765428942922889,Tr-pi_0554.jpg
pituitary,3.0,1,1,0.9725621210961855,Tr-pi_0766.jpg
pituitary,3.0,1,1,0.9813813600094675,Tr-pi_0892.jpg
pituitary,3.0,1,1,0.983578886124677,Tr-pi_1031.jpg
pituitary,3.0,1,1,0.9999997456968308,Te-pi_0154.jpg
pituitary,3.0,1,1,0.9716438909716553,Tr-pi_0673.jpg
pituitary,3.0,1,1,0.972254773012564,Te-pi_0051.jpg
pituitary,3.0,1,1,0.9791626977049415,Tr-pi_1052.jpg
pituitary,3.0,1,1,0.9802234491978371,Tr-pi_1159.jpg
pituitary,3.0,1,1,0.9940134330232988,Tr-pi_0368.jpg
pituitary,3.0,1,1,0.9945190127542771,Tr-pi_1096.jpg
pituitary,3.0,1,1,0.9705634135993134,Tr-pi_0745.jpg
pituitary,3.0,1,1,0.9759366303298711,Tr-pi_0628.jpg
pituitary,3.0,1,1,0.9726180198373868,Tr-pi_0783.jpg
pituitary,3.0,1,1,0.9999885010691429,Tr-pi_0969.jpg
pituitary,3.0,1,1,0.9730186030259518,Tr-pi_0811.jpg
pituitary,3.0,1,1,0.9888178748066733,Te-pi_0176.jpg
pituitary,3.0,1,1,0.9804488896863267,Te-piTr_0003.jpg
pituitary,3.0,1,1,0.9727251892426182,Tr-pi_0785.jpg
pituitary,3.0,1,1,0.9822847224592165,Tr-pi_0251.jpg
pituitary,3.0,1,1,0.9846058914703106,Tr-pi_1252.jpg
pituitary,3.0,1,1,0.9788535957078788,Tr-pi_1276.jpg
pituitary,3.0,1,1,0.9807884933165973,Tr-pi_1303.jpg
pituitary,3.0,1,1,0.981196233982526,Tr-pi_1351.jpg
pituitary,3.0,1,1,0.983404715544944,Tr-pi_0387.jpg
pituitary,3.0,1,1,0.9680827220243065,Tr-pi_1281.jpg
pituitary,3.0,1,1,0.9749524494804076,Tr-pi_0724.jpg
pituitary,3.0,1,1,0.9646422657007656,Tr-pi_0874.jpg
pituitary,3.0,1,1,0.9804126955788726,Tr-pi_1366.jpg
pituitary,3.0,1,1,0.9999999924807972,Te-pi_0187.jpg
pituitary,3.0,1,1,0.9773840888668959,Tr-pi_1247.jpg
pituitary,3.0,1,1,0.9877429491540403,Tr-pi_0503.jpg
pituitary,3.0,1,1,0.985049241189237,Tr-pi_0149.jpg
pituitary,3.0,1,1,0.9720720176052481,Tr-pi_1244.jpg
pituitary,3.0,1,1,0.9782295613619144,Tr-pi_0734.jpg
pituitary,3.0,1,1,0.9747615805183547,Te-pi_0199.jpg
pituitary,3.0,1,1,0.9826598697491125,Tr-pi_0120.jpg
pituitary,3.0,1,1,0.9803100706093879,Tr-pi_0179.jpg
pituitary,3.0,1,1,0.9999914523040366,Tr-pi_0627.jpg
pituitary,3.0,1,1,0.9730607527749949,Tr-pi_0775.jpg
pituitary,3.0,1,1,0.980382702652786,Tr-pi_0248.jpg
pituitary,3.0,1,1,0.9764840529192628,Tr-pi_1314.jpg
pituitary,3.0,1,1,0.9802787010365248,Tr-pi_0357.jpg
pituitary,3.0,1,1,0.9749366288239972,Tr-pi_1387.jpg
pituitary,3.0,1,1,0.99498568680998,Tr-pi_0132.jpg
pituitary,3.0,1,1,0.9794610571660037,Te-pi_0220.jpg
pituitary,3.0,1,1,0.999990451963502,Tr-pi_0733.jpg
pituitary,3.0,1,1,0.9966600939207135,Tr-pi_1046.jpg
pituitary,3.0,1,1,0.9730524314145352,Tr-pi_1217.jpg
pituitary,3.0,1,1,0.979892269523861,Tr-pi_0852.jpg
pituitary,3.0,1,1,0.9727641225411096,Tr-pi_0110.jpg
pituitary,3.0,1,1,0.9802631348085077,Tr-pi_0266.jpg
pituitary,3.0,1,1,0.9863015519526367,Tr-pi_0281.jpg
pituitary,3.0,1,1,0.9817098513014825,Tr-pi_0826.jpg
pituitary,3.0,1,1,0.9734338325883728,Tr-pi_0479.jpg
pituitary,3.0,1,1,0.9719486683503545,Tr-pi_0430.jpg
pituitary,3.0,1,1,0.9725534546287244,Tr-pi_0028.jpg
pituitary,3.0,1,1,0.9999997352832494,Te-pi_0162.jpg
pituitary,3.0,1,1,0.9743115230811655,Tr-pi_1141.jpg
pituitary,3.0,1,1,0.9767698623246303,Tr-pi_0847.jpg
pituitary,3.0,1,1,0.9742735038644699,Tr-pi_1405.jpg
pituitary,3.0,1,1,0.9809055308136416,Tr-pi_1353.jpg
pituitary,3.0,1,1,0.978542948171376,Tr-pi_0144.jpg
pituitary,3.0,1,1,0.971707083745195,Te-pi_0232.jpg
pituitary,3.0,1,1,0.9756221436463194,Tr-pi_1149.jpg
pituitary,3.0,1,1,0.9928549327983416,Te-pi_0136.jpg
pituitary,3.0,1,1,0.9867682000918397,Tr-pi_0937.jpg
pituitary,3.0,1,1,0.9794556665295108,Tr-pi_1398.jpg
pituitary,3.0,1,1,0.9655438165376073,Te-pi_0060.jpg
pituitary,3.0,1,1,0.9684483684811843,Tr-pi_0471.jpg
pituitary,3.0,1,1,0.9796648628610664,Tr-pi_1296.jpg
pituitary,3.0,1,1,0.9927091682779926,Tr-pi_0514.jpg
pituitary,3.0,1,1,0.9706147637522674,Tr-pi_0286.jpg
pituitary,3.0,1,1,0.9805487128489899,Tr-pi_1358.jpg
pituitary,3.0,1,1,0.9999906806385375,Tr-pi_0522.jpg
pituitary,3.0,1,1,0.9999885919564888,Tr-pi_1109.jpg
pituitary,3.0,1,1,0.9771766046433782,Tr-pi_0668.jpg
pituitary,3.0,1,1,0.9763786047556956,Tr-pi_0195.jpg
pituitary,3.0,1,1,0.9889269931377339,Tr-pi_0080.jpg
pituitary,3.0,1,1,0.9767553402922818,Tr-pi_0078.jpg
pituitary,3.0,1,1,0.9794274960411988,Te-pi_0289.jpg
pituitary,3.0,1,1,0.9965842143521684,Te-piTr_0005.jpg
pituitary,3.0,1,1,0.965492660725762,Tr-pi_0781.jpg
pituitary,3.0,1,1,0.9999999924863531,Tr-pi_0998.jpg
pituitary,3.0,1,1,0.9788990036162479,Tr-pi_0046.jpg
pituitary,3.0,1,1,0.9786535458223721,Tr-pi_1361.jpg
pituitary,3.0,1,1,0.9764142751229001,Tr-pi_1431.jpg
pituitary,3.0,1,1,0.9999998918535179,Tr-pi_0543.jpg
pituitary,3.0,1,1,0.9792958684570119,Te-pi_0239.jpg
pituitary,3.0,1,1,0.9958060628210919,Tr-pi_0919.jpg
pituitary,3.0,1,1,0.9890870495564033,Tr-pi_1040.jpg
pituitary,3.0,1,1,0.9704466696750157,Te-pi_0075.jpg
pituitary,3.0,1,1,0.9931125785239511,Tr-pi_0959.jpg
pituitary,3.0,1,1,0.9712458221889814,Tr-pi_1135.jpg
pituitary,3.0,1,1,0.9839667879412891,Tr-pi_0196.jpg
pituitary,3.0,1,1,0.9771127594067811,Tr-pi_1363.jpg
pituitary,3.0,1,1,0.9751021161127463,Tr-pi_0909.jpg
pituitary,3.0,1,1,0.9856454693908879,Tr-pi_0280.jpg
pituitary,3.0,1,1,0.9935498739177271,Tr-pi_0130.jpg
pituitary,3.0,1,1,0.9914866948749201,Tr-pi_0635.jpg
pituitary,3.0,1,1,0.9802718796950405,Tr-pi_1340.jpg
pituitary,3.0,1,1,0.9834360216503942,Te-pi_0090.jpg
pituitary,3.0,1,1,0.9650110579808682,Tr-pi_0382.jpg
pituitary,3.0,1,1,0.9674701699298948,Tr-piTr_0002.jpg
pituitary,3.0,1,1,0.9999922172051422,Tr-pi_0888.jpg
pituitary,3.0,1,1,0.9699019999875286,Tr-pi_0688.jpg
pituitary,3.0,1,1,0.9999992682118751,Tr-pi_0581.jpg
pituitary,3.0,1,1,0.999999241222437,Tr-pi_0653.jpg
pituitary,3.0,1,1,0.9748622886622673,Tr-pi_0490.jpg
pituitary,3.0,1,1,0.9703518387913206,Tr-pi_1430.jpg
pituitary,3.0,1,1,0.9531832573579206,Tr-pi_1010.jpg
pituitary,3.0,1,1,0.9537379627617582,Tr-pi_1203.jpg
pituitary,3.0,1,1,0.9766230299775576,Tr-pi_1397.jpg
pituitary,3.0,1,1,0.974471031956219,Tr-pi_0059.jpg
pituitary,3.0,1,1,0.976586367866196,Tr-pi_1274.jpg
pituitary,3.0,1,1,0.9999959753306256,Tr-pi_0993.jpg
pituitary,3.0,1,1,0.9999999872205787,Te-pi_0161.jpg
pituitary,3.0,1,1,0.9801776800349733,Tr-pi_1058.jpg
pituitary,3.0,1,1,0.9698265334268383,Tr-pi_1242.jpg
pituitary,3.0,1,1,0.9749007085077506,Te-pi_0080.jpg
pituitary,3.0,1,1,0.9693273714723126,Tr-pi_0418.jpg
pituitary,3.0,1,1,0.9999880816097015,Tr-pi_0486.jpg
pituitary,3.0,1,1,0.9903688238123316,Tr-pi_1063.jpg
pituitary,3.0,1,1,0.9695461464690447,Tr-pi_1384.jpg
pituitary,3.0,1,1,0.9723458908139198,Te-pi_0123.jpg
pituitary,3.0,1,1,0.9856787727542957,Te-pi_0181.jpg
pituitary,3.0,1,1,0.985502008259691,Tr-pi_0379.jpg
pituitary,3.0,1,1,0.9835272741078003,Tr-pi_0806.jpg
pituitary,3.0,1,1,0.999993646189798,Te-pi_0025.jpg
pituitary,3.0,1,1,0.9725413842445954,Tr-pi_1378.jpg
pituitary,3.0,1,1,0.9654182652526178,Tr-pi_0469.jpg
pituitary,3.0,1,1,0.9754544172186266,Tr-pi_0436.jpg
pituitary,3.0,1,1,0.991292824180001,Tr-pi_0918.jpg
pituitary,3.0,1,1,0.9734576381900932,Tr-pi_1280.jpg
pituitary,3.0,1,1,0.9869450994851396,Tr-pi_0944.jpg
pituitary,3.0,1,1,0.9775639327680131,Tr-pi_1416.jpg
pituitary,3.0,1,1,0.9794829808370623,Tr-pi_1437.jpg
pituitary,3.0,1,1,0.9750749719640367,Tr-pi_0321.jpg
pituitary,3.0,1,1,0.9694701463872758,Tr-pi_0270.jpg
pituitary,3.0,1,1,0.9810639974520158,Tr-pi_1345.jpg
pituitary,3.0,1,1,0.9601342825487641,Tr-pi_0559.jpg
pituitary,3.0,1,1,0.9751973911728009,Tr-pi_1262.jpg
pituitary,3.0,1,1,0.975547471824023,Tr-pi_0410.jpg
pituitary,3.0,1,1,0.9787183180289428,Tr-pi_1420.jpg
pituitary,3.0,1,1,0.9783404678545825,Tr-pi_1298.jpg
pituitary,3.0,1,1,0.9805351256172531,Tr-pi_1337.jpg
pituitary,3.0,1,1,0.9765016919461669,Tr-pi_0833.jpg
pituitary,3.0,1,1,0.97233097560393,Tr-pi_1293.jpg
pituitary,3.0,1,1,0.9669666889610534,Tr-pi_1201.jpg
pituitary,3.0,1,1,0.9999844085820366,Te-pi_0151.jpg
pituitary,3.0,1,1,0.9777597497565478,Tr-pi_0279.jpg
pituitary,3.0,1,1,0.9844229088086522,Tr-pi_0830.jpg
pituitary,3.0,1,1,0.999981874623599,Tr-piTr_0001.jpg
pituitary,3.0,1,1,0.9775385839568546,Te-pi_0288.jpg
pituitary,3.0,1,1,0.968054143377466,Tr-pi_0906.jpg
pituitary,3.0,1,1,0.9753685842230037,Tr-pi_0560.jpg
pituitary,3.0,1,1,0.9999817142777274,Tr-pi_1042.jpg
pituitary,3.0,1,1,0.9907496442833176,Tr-pi_1043.jpg
pituitary,3.0,1,1,0.9857315934681211,Tr-pi_0390.jpg
pituitary,3.0,1,1,0.999999241059618,Tr-pi_0664.jpg
pituitary,3.0,1,1,0.9800741222765871,Tr-pi_0732.jpg
pituitary,3.0,1,1,0.9829799390214028,Tr-pi_0508.jpg
pituitary,3.0,1,1,0.9724818213612481,Te-pi_0071.jpg
pituitary,3.0,1,1,0.9720078338729102,Tr-pi_1381.jpg
pituitary,3.0,1,1,0.9999989143662942,Te-pi_0031.jpg
pituitary,3.0,1,1,0.9812202205968075,Tr-pi_1256.jpg
pituitary,3.0,1,1,0.973069266847561,Tr-pi_0152.jpg
pituitary,3.0,1,1,0.9790930859866708,Te-pi_0284.jpg
pituitary,3.0,1,1,0.9935133290319738,Tr-pi_0616.jpg
pituitary,3.0,1,1,0.9784619017249678,Tr-pi_0856.jpg
pituitary,3.0,1,1,0.9945518955020061,Tr-pi_1112.jpg
pituitary,3.0,1,1,0.9956540530098266,Te-pi_0011.jpg
pituitary,3.0,1,1,0.9999990954576173,Tr-pi_1066.jpg
pituitary,3.0,1,1,0.9763175982827723,Tr-pi_1395.jpg
pituitary,3.0,1,1,0.9774774481953026,Tr-pi_0705.jpg
pituitary,3.0,1,1,0.9712586392971083,Tr-pi_0449.jpg
pituitary,3.0,1,1,0.980249790566404,Tr-pi_0813.jpg
pituitary,3.0,1,1,0.999999994326176,Tr-pi_0667.jpg
pituitary,3.0,1,1,0.9808830397046719,Tr-pi_0840.jpg
